Número,Código Ayto,Centro,Dirección,Coordenada-X,Coordenada-Y,Latitud,Longitud,Superficie (m2),Uso del edificio,Adscripción,Distrito,Potencia KWp,Empresa instaladora,Puesta en servicio
78.0,1393.0,CSS PUERTO DE LAS PILAS,"C/ FUENTIDUEÑA,16",447222.0,4469088.0,40.370701,-3.621679,1021.0,social,JMD Villa de Vallecas,VILLA DE VALLECAS,20.0,PECSA,2018-11-12
79.0,277.0,CMM VILLA DE VALLECAS ,"C/ PICO DE MAMPODRE, 6",447264.0,4469823.0,40.3773243810878,-3.6212400484216896,815.0,social,JMD Villa de Vallecas,VILLA DE VALLECAS,6.0,PECSA,2018-11-16
80.0,1383.0,JMD VILLA DE VALLECAS,"Pº FEDERICO GARCÍA LORCA, 8",447248.0,4469998.0,40.3788998244401,-3.6214547858699,3290.0,administrativo,JMD Villa de Vallecas,VILLA DE VALLECAS,24.669259409472865,PECSA,2018-11-16
81.0,1770.0,CDM FÉLIX RUBIO,"C/CIUDADANÍA, 9",441281.0,4467659.0,40.3574296786752,-3.69152880469694,4661.848685714286,deportivo,JMD Villaverde,VILLAVERDE,30.132938213671185,AURA,2018-03-07
82.0,1953.0,CC MARCONI,"AV/ MARCONI, 2 BAJO/1",440472.0,4465148.0,40.334751832113696,-3.70080956092159,1743.9618666666668,cultural,JMD Villaverde,VILLAVERDE,10.0,AURA,2018-02-19
83.0,1905.0,CC NUEVO ROSALES,"AV/ LOS ROSALES, 133",442482.0,4466908.0,40.3507479743351,-3.67730644219692,1743.9618666666668,cultural,JMD Villaverde,VILLAVERDE,20.0,AURA,2018-03-05
84.0,1031.0,CC BOHEMIOS,"C/ BOHEMIOS 1, B1",441066.0,4467547.0,40.3563965425188,-3.69405018466108,1743.9618666666668,cultural,JMD Villaverde,VILLAVERDE,10.0,AURA,2018-02-19
85.0,1109.0,JMD VILLAVERDE,"C/ ARROYO BUENO, 53, Sot Dch 1",439603.0,4466726.0,40.3488958485546,-3.71120030905872,1242.6928333333333,administrativo,JMD Villaverde,VILLAVERDE,16.51542372140949,AURA,2018-11-12
86.0,1895.0,CDM EL ESPINILLO,"CARRETERA DE VILLAVERDE A VALLECAS, 19",441698.0,4467536.0,40.3563419399193,-3.68659514182063,4661.848685714286,deportivo,JMD Villaverde,VILLAVERDE,10.0,AURA,2020-01-29
87.0,2438.0,EI MAMUT  (BUTARQUE),"C/ MARICARA, 32",442483.0,4465459.0,40.337689,-3.677163,1108.709608008587,educativo,JMD Villaverde,VILLAVERDE,5.0,UGARTE,2019-01-03
88.0,155.0,PARQUE BOMBEROS Nº 8,CALLE BOADA 9,444572.0,4471763.0,40.3946173183705,-3.6531308970881295,3885.3731343506333,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",PUENTE DE VALLECAS,40.0,FERROVIAL,2019-10-18
89.0,895.0,CAF-2 y Casa de Niños (antes CC Rubén Darío) ,CALLE MATAPOZUELOS 2,444896.0,4479194.0,40.461589,-3.649947,3792.795772727273,mixto,JMD Hortaleza,HORTALEZA,9.0,SAVEFFI,2020-03-25
90.0,895.0,EI PLÉYADES,AVENIDA SECUNDINO ZUAZO 52,447428.0,4482921.0,40.4953303405269,-3.62038557307297,1459.2518472145596,educativo,JMD Hortaleza,HORTALEZA,15.220080089559456,Empresa desconocida,2020-03-25
91.0,2408.0,CMM ANTONIO MINGOTE (VALLEHERMOSO),CALLE VALLEHERMOSO 47,439883.0,4476241.0,40.434646,-3.708785,751.7957500000001,social,JMD Chamberí,CHAMBERI,5.0,SAVEFFI,2020-07-07
92.0,1208.0,BIBLIOTECA GERARDO DIEGO,"CALLE  MONTE AYA,  12",447138.0,4469889.0,40.3779019624043,-3.6227296605039503,1743.9618666666668,cultural,JMD Villa de Vallecas,VILLA DE VALLECAS,18.511834128143455,ACCIONA,2020-11-20
93.0,1912.0,BIBLIOTECA MANUEL VÁZQUEZ MONTALBÁN,"CALLE FRANCOS RODRÍGUEZ, 67",439742.0,4478747.0,40.45704133252698,-3.71060051865242,1743.9618666666668,cultural,JMD Tetuán,TETUAN,15.0,ACCIONA,2020-12-03
94.0,1114.0,CDM PLATA Y CASTAÑAR,"PASEO  PLATA Y CASTAÑAR,  7",439040.0,4466852.0,40.3499899734807,-3.71784130732028,4661.848685714286,deportivo,JMD Villaverde,VILLAVERDE,75.0,ACCIONA,2022-05-13
95.0,5052.0,BIBLIOTECA MUNICIPAL BARRIO DE SAN FERMÍN,"AVD. SAN FERMÍN, 8  28041 MADRID",441246.0,4469170.0,40.371038706146415,-3.6925563084154094,1743.9618666666668,cultural,JMD Usera,USERA,15.0,Empresa desconocida,2022-02-01
96.0,1930.0,CDM JOSE MARIA CAGIGAL,"C/ SANTA POLA, 22",437491.0,4475985.0,40.4321495534278,-3.7369645992831297,4661.848685714286,deportivo,JMD Moncloa Aravaca,MONCLOA - ARAVACA,30.0,SAVEFFI,2020-12-16
97.0,1825.0,CDM LA CONCEPCION,"C/ JOSÉ DEL HIERRO, 6, 28027 MADRID",445003.0,4476493.0,40.4372565204725,-3.6484498132292,4661.848685714286,deportivo,JMD CIUDAD LINEAL,CIUDAD LINEAL,20.0,Empresa desconocida,2020-12-16
98.0,1776.0,CDM PRADILLO,"C/ PRADILLO, 33, 28002 MADRID",443049.0,4477822.0,40.4491062262673,-3.67161827700941,4661.848685714286,deportivo,JMD Chamartín,CHAMARTIN,90.0,Empresa desconocida,2023-05-25
99.0,1945.0,CDM SAN JUAN BAUTISTA,"C/ TREVIANA, 1, 28043 MADRID",444154.0,4477763.0,40.4486497631605,-3.65857117974668,4661.848685714286,deportivo,JMD CIUDAD LINEAL,CIUDAD LINEAL,10.0,Empresa desconocida,2020-06-04
100.0,149.0,CEIP SAN JUAN DE LA CRUZ,"C/ DE HONDURAS, 10, 28016 MADRID",442495.0,4479193.0,40.4595373759822,-3.67954186336266,1459.2518472145596,educativo,JMD Chamartín,CHAMARTIN,15.220080089559456,Empresa desconocida,2020-11-10
101.0,363.0,CEIP ARQUITECTO GAUDÍ,"C/ ROSA JARDÓN, 10, 28016 MADRID",443279.0,4479632.0,40.4654182810019,-3.66906777282054,2695.374480204042,educativo,JMD Chamartín,CHAMARTIN,25.0,Empresa desconocida,2020-11-10
102.0,212.0,CEIP ISAAC ALBÉNIZ,"C/ DRACENA, 29, 28016 MADRID",443272.0,4479500.0,40.4642287544101,-3.66912674105744,1459.2518472145596,educativo,JMD Chamartín,CHAMARTIN,15.220080089559456,Empresa desconocida,2020-11-17
103.0,245.0,CEIP PADRE POVEDA,"AV/ ALFONSO XIII, 23, 28002 MADRID",443380.0,4478055.0,40.4512188749858,-3.6677240367753106,2695.374480204042,educativo,JMD Chamartín,CHAMARTIN,25.0,Empresa desconocida,2020-11-10
104.0,2176.0,CMS VILLAVERDE,"AVDA. FELICIDAD, 17",444759.4,4474978.7,40.359634418857205,-3.690036112299879,751.7957500000001,social,OA Madrid Salud,VILLAVERDE,11.0,Empresa desconocida,2022-12-01
106.0,1076.0,CSC OPORTO,"AVDA. OPORTO, 78",438232.0,4470949.0,40.3868474412412,-3.72774032674395,751.7957500000001,social,JMD Carabanchel,CARABANCHEL,15.0,ACCIONA FACILITY SERVICES,2021-11-10
107.0,2142.0,CSS PABLO CASALS,"C/ POBLADURA DEL VALLE, 13 ",447439.0,4475240.0,40.426126275975,-3.61962582945766,751.7957500000001,social,JMD San Blas Canillejas,SAN BLAS - CANILLEJAS,14.560321808799788,Empresa desconocida,2022-09-29
109.0,5066.0,EDIFICACIÓN ANEXO AL ESCENARIO DEL AUDITORIO CERRO ALMODOVAR,"C/ MARCELINO CASTILLO, 29, 28047 MADRID",436729.8,4471819.9,40.39457875368306,-3.745524047839076,1743.9618666666668,cultural,JMD Latina,LATINA,4.0,No conocen cual es la instaladora( podría ser AURA ya que la constructora que es FDEZ MOLINA trabaja con ellos),2023-09-30
115.0,5008.0,EI PARQUE INGENIEROS,C/TABERNERA DEL PUERTO 26,440213.0,4467439.0,40.35536909956173,-3.704068831577452,1108.709608008587,educativo,JMD Villaverde,VILLAVERDE,5.0,Empresa desconocida,2020-11-10
122.0,1394.0,SEDE CENTRAL MADRID SALUD,"AVDA. MEDITERRANEO, 62",443649.9,4473080.1,40.406428313755335,-3.6641000254946223,1242.6928333333333,administrativo,OA Madrid Salud,RETIRO,7.0,Empresa desconocida,2022-12-01
123.0,165.0,UID MONCLOA-ARAVACA,"AVDA. VALLADOLID, 6",438135.0,4475651.0,40.42921628449648,-3.729571273483944,1108.709608008587,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",MONCLOA - ARAVACA,5.0,FERROVIAL,2021-01-04
124.0,2428.0,IDB ORCASITAS,"AVDA. RAFAELA IBARRA, 119",439613.0,4468757.0,40.36719728504001,-3.711260959329783,4661.848685714286,deportivo,JMD Usera,USERA,30.132938213671185,EXTRACO CONSTRUCCIONS E PROXECTOS SA (subontrata Servipack Mantenimientos Industriales),2021-01-04
126.0,140.0,CENTRO ACOGIDA SAN ISIDRO,PASEO DEL REY 34,438682.0,4475287.0,40.42596,-3.72286,751.7957500000001,social,"AG de Familias, Igualdad y Bienestar Social",MONCLOA - ARAVACA,14.560321808799788,Empresa desconocida,2020-11-10
127.0,1892.0,CDM FAUSTINA VALLADOLID,"C/LADERA DE LOS ALMENDROS, 2",447145.0,4472806.0,40.4041896105729,-3.62290114486319,4661.848685714286,deportivo,JMD Vicálvaro,VICALVARO,100.0,ACCIONA FACILITY SERVICES,2022-01-25
128.0,1942.0,CDM SAN BLAS,"C/ ARCOS DE JALÓN,  59",448173.0,4475549.0,40.4289614183123,-3.61100219489644,4661.848685714286,deportivo,JMD San Blas Canillejas,SAN BLAS - CANILLEJAS,35.0,Empresa desconocida,2021-04-28
129.0,1713.0,UID HORTALEZA,"C/AREQUIPA , 2",445584.0,4480019.0,40.4690662268373,-3.64190037358966,2429.6081141113036,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",HORTALEZA,21.650000000000006,AURA,2021-08-12
130.0,5054.0,CDM JUAN DE DIOS ROMÁN,"C/JOSÉ GUTIÉRREZ MAROTO, 34",448935.0,4468432.0,40.3648918241858,-3.601441011212612,4661.848685714286,deportivo,JMD Villa de Vallecas,VILLA DE VALLECAS,30.0,FERROVIAL,2021-10-01
131.0,2258.0,BIBLIOTECA ANA MARIA MATUTE,"C/ ANTONIO VICO, 1",439024.6,4478929.1,40.39795300213711,-3.7191675514211457,1743.9618666666668,cultural,JMD Carabanchel,CARABANCHEL,10.0,SAVEFFI,2022-12-31
132.0,5023.0,CC JUAN GENOVÉS/CMM/CSS TRAVESIA DEL CAÑO,C/TRAVESÍA CAÑO 5,433351.7,4478977.4,40.45879255659263,-3.7860754490297808,1743.9618666666668,cultural,JMD Moncloa Aravaca,MONCLOA - ARAVACA,6.0,Empresa desconocida,2022-12-31
133.0,5053.0,BASE SAMUR RETIRO,AVD CIUDAD DE BARCELONA 183,443829.1,4475716.9,40.43018441065751,-3.662004781455255,1902.0420441063145,sanitario,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",RETIRO,15.0,Empresa desconocida,2022-05-22
134.0,5023.0,INNOVATION LAB,C/CAROLI 1,440257.8,4476473.1,40.43675823480166,-3.704833102315628,1743.9618666666668,cultural,AG economia Innovacion y Empleo,MONCLOA - ARAVACA,10.0,Empresa desconocida,2022-05-26
135.0,1880.0,CC ALFREDO KRAUS,"Gta. Pradera de Vaquerizas, 9",438888.4,4482511.4,40.49105338549207,-3.721119220056548,1743.9618666666668,cultural,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,36.0,ACCIONA FACILITY SERVICES,2022-11-07
136.0,2258.0,CDM BLANCA FDEZ OCHOA (ANTIGUA LA MINA),"Calle de Monseñor Oscar Romero, nº41",436647.8,4470488.0,40.3825414205693,-3.7468729354018295,4661.848685714286,deportivo,JMD Carabanchel,CARABANCHEL,30.132938213671185,ACCIONA FACILITY SERVICES,2022-11-07
137.0,1924.0,CDM FERNANDO MARTIN ,"Av. Santo Ángel de la Guarda, 6,",439692.3,4479115.4,40.46051996423372,-3.711310796175949,4661.848685714286,deportivo,JMD Moncloa Aravaca,MONCLOA - ARAVACA,30.132938213671185,ACCIONA FACILITY SERVICES,2022-12-26
138.0,1656.0,CDM WILFRED AGBONAVBARE,"Calle Reguera de Tomateros, 39",444225.6,4469234.7,40.3718256293372,-3.6569793922460585,4661.848685714286,deportivo,JMD Puente de Vallecas,PUENTE DE VALLECAS,30.132938213671185,ACCIONA FACILITY SERVICES,2023-01-25
139.0,1921.0,CDM ENTREVIAS ,"Ronda del Sur, 4",442855.9,4469933.5,40.37802830979302,-3.673174782152633,4661.848685714286,deportivo,JMD Puente de Vallecas,PUENTE DE VALLECAS,80.0,ACCIONA FACILITY SERVICES,2023-01-01
140.0,1929.0,CDM HORTALEZA,"Ctra. Estación de Hortaleza,11",444781.7,4481144.5,40.479152525647,-3.65146345369296,4661.848685714286,deportivo,JMD Hortaleza,HORTALEZA,30.132938213671185,ACCIONA FACILITY SERVICES,2022-12-31
141.0,542.0,OAIC SACRAMENTO AGENCIA TRIBUTARIA,"C/SACRAMENTO, 5",439688.2,4474009.8,40.414526384961455,-3.7108752639004567,1242.6928333333333,administrativo,OA Agencia Tributaria,CENTRO,16.51542372140949,Empresa desconocida,2022-12-31
142.0,2185.0,CDM FRANCISCO FERNANDEZ OCHOA,"CALLE CATORCE OLIVAS 1, 28054 MADRID",437191.9,4468567.4,40.36531371430106,-3.739759101523586,4661.848685714286,deportivo,JMD Carabanchel,CARABANCHEL,30.0,Empresa desconocida,2022-12-31
143.0,224.0,BASE SAMUR 4,"PELOPONESO, 9 ",445135.7,4475423.6,40.42763952079874,-3.646793148212741,870.7098771792688,sanitario,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",CIUDAD LINEAL,2.0,Empresa desconocida,2023-01-01
145.0,1397.0,CMM SAN DIEGO,CALLE JAVIER DE MIGUEL 10,443704.6,4471139.1,40.38894674107574,-3.6630476297262975,751.7957500000001,social,JMD Puente  Vallecas,PUENTE DE VALLECAS,10.0,Empresa desconocida,2023-01-01
146.0,5098.0,CSS CENTRO DE DÍA Y ALZHEIMER ENSANCHE DE VALLECAS,AVENIDA ENSANCHE DE VALLECAS  91,449246.7,4468156.3,40.36246447903645,-3.597762173364828,751.7957500000001,social,JMD Villa de Vallecas,VILLA DE VALLECAS,8.0,Empresa desconocida,2023-01-01
147.0,877.0,CEIP CIUDAD DE VALENCIA,AVENIDA DEL MEDITERRANEO KM 9,448635.1,4470764.8,40.38589368157801,-3.6051647701773617,870.7098771792688,educativo,JMD Villa de Vallecas,VILLA DE VALLECAS,2.0,Empresa desconocida,2012-11-12
148.0,175.0,CEIP CIUDAD DE JAEN,CAMINO DEL RIO S/N,440526.7,4469337.3,40.37249417301439,-3.700555521195041,870.7098771792688,educativo,JMD Usera,USERA,2.0,Empresa desconocida,2012-11-12
149.0,289.0,CEIP NAVAS DE TOLOSA,CALLE BENIMANET 109,441728.6,4466266.6,40.34491685353824,-3.686119289935727,870.7098771792688,educativo,JMD Villaverde,VILLAVERDE,2.0,Empresa desconocida,2012-11-12
150.0,603.0,CEIP GHANDI,CALLE GHANDI 10,446065.7,4475003.9,40.42391905965103,-3.6357938561381378,870.7098771792688,educativo,JMD Ciudad Lineal,CIUDAD LINEAL,2.0,Empresa desconocida,2012-11-12
151.0,335.0,CEIP VIRGEN DEL CERRO,CALLE MOHERNANDO 1,444875.0,4471937.5,40.39621723473795,-3.649563702851418,870.7098771792688,educativo,JMD Puente Vallecas,PUENTE DE VALLECAS,2.0,Empresa desconocida,2012-11-12
152.0,483.0,CEIP NTRA SÑRA DE LA ALMUDENA,"CALLE LOPE DE RUEDA, 48, 28009 MADRID",442741.9,4474561.6,40.41971262810392,-3.674934214335211,1584.7090696672235,educativo,JMD Retiro,RETIRO,11.0,Empresa desconocida,2023-10-23
153.0,1918.0,CDM CERRO ALMODÓVAR,CARRETERA VALENCIA KM8,448882.5,4470407.4,40.382688771450006,-3.602221723037014,4661.848685714286,deportivo,JMD Villa de Vallecas,VILLA DE VALLECAS,10.0,Empresa desconocida,2023-05-10
154.0,5157.0,CENTRO JUVENIL VALDERRIVAS,TITANIO 5,448954.8,4472567.3,40.40215111452446,-3.601543579142044,1743.9618666666668,cultural,JMD Vicalvaro,VICALVARO,15.0,Empresa desconocida,2023-05-31
155.0,1941.0,CDM PLAYA VICTORIA,"CALLE HIERBABUENA, 2,",440524.1,4478962.7,40.45920408911859,-3.701487107177452,4661.848685714286,deportivo,JMD Tetuán,TETUAN,40.0,ACCIONA,2023-08-23
156.0,473.0,CSC TERESA DE CALCUTA,"PLAZA DEL NAVÍO, Nº 4,",450237.6,4478474.5,40.45544497266204,-3.586888601620849,1743.9618666666668,cultural,JMD Barajas,BARAJAS,20.0,ACCIONA,2023-08-14
157.0,205.0,CSC MORATALAZ,CALLE DE LA FUENTE CARRANTONA Nº 10,446029.9,4472285.6,40.39942893385325,-3.635985545803465,1743.9618666666668,cultural,JMD Moratalaz,MORATALAZ,20.0,ACCIONA,2023-08-17
158.0,1082.0,CDM Mª JESÚS ROSA,"AVENIDA DE MONFORTE DE LEMOS, 38,",439920.5,4481198.8,40.47930496162536,-3.708817103472015,4661.848685714286,deportivo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,40.0,ACCIONA,2023-08-15
159.0,1183.0,CEIP EL GRECO,"CALLE ESTEFANITA, 7",443979.2,4466633.3,40.34837421286449,-3.659653458032918,1029.3763643988143,educativo,JMD Villaverde,VILLAVERDE,4.0,Empresa desconocida,2023-05-30
160.0,299.0,CEIP MANUEL DE FALLA,"AV. REAL DE PINTO, 27",440094.8,4466466.3,40.34659992730883,-3.705373384402807,1029.3763643988143,educativo,JMD Villaverde,VILLAVERDE,4.0,Empresa desconocida,2023-07-31
161.0,2656.0,DG POLICIA MUNICIPAL (PABELLON DE LA PIPA CIUDAD SEGURIDAD),161 2656 DG POLICIA MUNICIPAL (PABELLON DE LA PIPA CIUDAD SEGURIDAD),437188.3,4473907.2,40.41341729972822,-3.740327478269459,2429.6081141113036,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",MONCLOA - ARAVACA,21.650000000000006,Empresa desconocida,2023-09-19
162.0,1662.0,CENTRO MUNICIPAL ACUSTICA,CARRETERA AUTOVIA M-30 007  BJO   7-13 LC MADRID,437282.6,4477199.3,40.44308034050064,-3.739541918343989,1505.375826057451,medioambiental,"Area de Gobierno de Urbanismo, Medioambiente y Movilidad",MONCLOA-ARAVACA,10.0,Empresa desconocida,2023-09-30
163.0,5169.0,CENTRO DE MAYORES OUKA LELE,"C/Bronce, 16",441567.7,4471204.1,40.38938510356142,-3.6884654478066783,1743.9618666666668,cultural,JMD Arganzuela,ARGANZUELA,30.0,"INGEDOM, S.L.",2023-10-20
164.0,121.0,PARQUE DE BOMBEROS Nº 05 USERA,PASEO SANTA MARIA DE LA CABEZA 95,440893.8,4471387.3,40.39098791345522,-3.6964220316650778,3092.0406982529057,seguridad," AG de Vicealcaldía,Portavoz, Seguridad y Emergencias ", USERA ,30.0,Empresa desconocida,2023-11-06
165.0,2425.0,JMD PUENTE VALLECAS/CID/SAMUR,"BUENOS AIRES 17, S, UE, LO, 28018,  MADRID",444617.8,4471075.9,40.38843855722663,-3.6525197803096185,1505.375826057451,seguridad,JMD Puente de Vallecas,PUENTE DE  VALLECAS,10.0,Empresa desconocida,2023-09-30
166.0,245.0,CENTRO CULTURAL PASTORA IMPERIO,PASTORA IMPERIO 4B,442760.8,4481592.7,40.48305363196985,-3.675345076846826,1743.9618666666668,cultural,JMD Chamartín,CHAMARTIN,10.0,Empresa desconocida,2024-02-29
167.0,1942.0,EI LAS GOLONDRINAS,"C/ JOSEFA VALCARCEL ,158 , 28022, MADRID",448254.3,4477795.9,40.4492099901094,-3.6102235384960992,1902.0420441063145,educativo,JMD San Blas Canillejas,SAN BLAS - CANILLEJAS,15.0,Empresa desconocida,2023-03-21
168.0,1659.0,VIVERO DE LA CASA DE CAMPO,"PASEO  AZUL,  2  28011  MADRID",438625.6,4474696.0,40.42063030961921,-3.723464689280627,1188.0428516183597,medioambiental,AG de Medio Ambiente y Movilidad,RETIRO,6.0,Empresa desconocida,2023-01-01
169.0,299.0,FACTORÍA INDUSTRIAL DE VILLAVERDE,AVD REAL DE PINTO 166,439160.0,4464652.0,40.33019092741868,-3.716210608128194,1188.0428516183597,industrial,AG economia Innovacion y Empleo,VILLAVERDE,6.0,HERRERA Y LOBATOS.L.,2020-11-27
170.0,299.0,CEIP CIUDAD DE CORDOBA,"CALLE MENASALBAS,6,28041 MADRID",440897.0,4468239.0,40.36262261018348,-3.696087576079925,1029.3763643988143,educativo,JMD Villaverde,VILLAVERDE,4.0,Empresa desconocida,2024-06-18
171.0,603.0,CENTRO MUNICIPAL DE RECOGIDAS TRECE ROSAS,"AVENIDA DE LAS TRECE ROSAS, 5, 28017 MADRID",445062.0,4475080.0,40.42454191166595,-3.6476313329121774,1505.375826057451,medioambiental,"Area de Gobierno de Urbanismo, Medioambiente y Movilidad",CIUDAD LINEAL,10.0,Empresa desconocida,2024-07-01
172.0,2656.0,CDM EL QUIJOTE,"CALLE NUMANCIA,2",439587.0,4478360.0,40.4537069216423,-3.7124862730274577,4661.848685714286,deportivo,JMD Moncloa Aravaca,MONCLOA - ARAVACA,20.0,Empresa desconocida,2024-09-12
173.0,35.0,CDM MOSCARDO,CALLE PILAR DE ZARAGOZA 93,440125.0,4471120.0,40.38852241696862,-3.70545899720266,4661.848685714286,deportivo,JMD Salamanca,SALAMANCA,10.0,Empresa desconocida,2024-09-11
174.0,1918.0,CID VILLA DE VALLECAS / OAC,CALLE REAL DE ARGANDA 64,447858.0,4470029.0,40.37921466274213,-3.6142593627758175,1505.375826057451,seguridad,JMD Villa de Vallecas,VILLA DE VALLECAS,10.0,Empresa desconocida,2024-09-11
175.0,1918.0,ALMACEN BOMBEROS VILLA DE VALLECAS,CALLE EL REAL DE SAN VICENTE 61,446228.0,4468926.0,40.3691719578553,-3.63336975042203,3330.040429082224,seguridad,JMD Villa de Vallecas,VILLA DE VALLECAS,33.0,Empresa desconocida,2024-04-03
